pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FF,2019-04-26,93.8,-3.65,5.02,Max Scherzer,665487,453286,,ball,,,,,11,,R,R,R,WSH,SD,B,,,0,0,2019,-1.21,1.37,-2.06,3,,,,0,4,Top,,,,,543228,,190426_235440,6.637462966,-136.2726227,-2.397188583,-16.22503419,30.98935955,-15.19827392,3.65,1.68,,,,92.6,2658,5.8,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.74,,,,,,,,22,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,94.9,-3.46,5.11,Max Scherzer,621381,453286,strikeout,swinging_strike,,,,,2,Matt Strahm strikes out swinging.  ,R,R,R,WSH,SD,S,2,,1,2,2019,-0.9,1.04,-0.02,3.36,,,,2,3,Top,,,,,543228,,190426_234354,11.02033646,-137.831196,-1.256431836,-13.8879581,29.32479796,-18.78771046,3.8,1.79,,,,95.1,2375,6.4,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.09,,,0,1,0,0,,17,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic
FF,2019-04-26,93.6,-3.55,4.99,Max Scherzer,621381,453286,,foul,,,,,9,,R,R,R,WSH,SD,S,,,1,1,2019,-1.25,1.26,0.32,2.16,,,,2,3,Top,,,,,543228,,190426_234330,12.5738712,-135.5462953,-4.147103555,-18.12313683,32.16660125,-16.28349137,3.58,1.65,199,,,92.2,2441,5.9,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.56,,,,,,,,17,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic
SL,2019-04-26,84.9,-3.53,5.13,Max Scherzer,621381,453286,,ball,,,,,14,,R,R,R,WSH,SD,B,,,0,1,2019,0.13,0.32,1.08,1.49,,,,2,3,Top,,,,,543228,,190426_234309,10.41671575,-123.0992242,-2.732617547,-0.875590387,25.08754325,-28.71005895,3.52,1.65,,,,83.8,2271,5.9,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.64,,,,,,,,17,2,Slider,0,0,0,0,0,0,0,0,Standard,Strategic
FF,2019-04-26,92.5,-3.5,5.05,Max Scherzer,621381,453286,,called_strike,,,,,9,,R,R,R,WSH,SD,S,,,0,0,2019,-1.04,1.27,0.81,1.68,,,,2,3,Top,,,,,543228,,190426_234254,13.08916484,-134.078872,-5.476881177,-14.98499188,26.31112504,-16.08234657,3.64,1.68,,,,91.9,2324,6,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.54,,,,,,,,17,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic
SL,2019-04-26,86.7,-3.55,5.02,Max Scherzer,622534,453286,field_out,hit_into_play,,,,,5,"Manuel Margot grounds out, second baseman Brian Dozier to first baseman Ryan Zimmerman.  ",R,R,R,WSH,SD,X,4,ground_ball,2,2,2019,0.1,0.14,-0.09,2.31,,,,1,3,Top,142.33,151.21,,,543228,,190426_234218,7.985878464,-126.0262857,-0.622837368,-0.389591775,23.01283468,-30.75173249,3.32,1.51,16,75,-7,86.3,2273,5.9,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.64,0.068,0.061,0,1,0,0,2,16,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019-04-26,85.9,-3.46,5.05,Max Scherzer,622534,453286,,ball,,,,,14,,R,R,R,WSH,SD,B,,,1,2,2019,-1.23,0.24,0.79,0.46,,,,1,3,Top,,,,,543228,,190426_234154,12.56749626,-124.5794423,-5.182799589,-15.0867407,19.71086403,-28.99946185,3.29,1.5,,,,86.6,1638,6.5,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.02,,,,,,,,16,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,94.4,-3.45,5.04,Max Scherzer,622534,453286,,foul,,,,,3,,R,R,R,WSH,SD,S,,,1,1,2019,-1.22,0.99,0.63,2.74,,,,1,3,Top,,,,,543228,,190426_234132,13.2460301,-137.0006444,-2.509009725,-17.89695582,25.63540061,-19.37217536,3.25,1.48,,,,94.6,2484,6.2,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.31,,,,,,,,16,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,94,-3.56,5.02,Max Scherzer,622534,453286,,ball,,,,,14,,R,R,R,WSH,SD,B,,,0,1,2019,-1.13,1.11,1.34,2.34,,,,1,3,Top,,,,,543228,,190426_234113,14.95653607,-136.0669174,-3.615038387,-16.83228375,26.01919311,-17.99502874,3.29,1.48,,,,93.3,2396,5.9,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.6,,,,,,,,16,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,93.5,-3.45,5.16,Max Scherzer,622534,453286,,called_strike,,,,,5,,R,R,R,WSH,SD,S,,,0,0,2019,-1.22,1.16,0.24,2.67,,,,1,3,Top,,,,,543228,,190426_234059,12.07461143,-135.6288164,-3.162522778,-17.53646373,29.12250213,-17.53040124,3.3,1.46,,,,92.9,2450,6.1,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.45,,,,,,,,16,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019-04-26,85.4,-3.52,5.15,Max Scherzer,595978,453286,strikeout,swinging_strike,,,,,14,Austin Hedges strikes out swinging.  ,R,R,R,WSH,SD,S,2,,0,2,2019,0.26,0.26,1.31,1.09,,,,0,3,Top,,,,,543228,,190426_234026,10.74359249,-123.8809915,-3.679153168,0.400781686,25.44635091,-29.03576763,3.41,1.62,,,,84.4,2450,5.9,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.63,,,0,1,0,0,,15,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,94.5,-3.46,5.22,Max Scherzer,595978,453286,,swinging_strike,,,,,6,,R,R,R,WSH,SD,S,,,0,1,2019,-1.25,1.26,0.34,2.58,,,,0,3,Top,,,,,543228,,190426_234007,12.44871069,-136.8699856,-3.80249233,-18.19272473,31.15276125,-16.09800964,3.41,1.62,,,,93.2,2439,5.8,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.66,,,,,,,,15,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019-04-26,84.9,-3.51,5.19,Max Scherzer,595978,453286,,called_strike,,,,,12,,R,R,R,WSH,SD,S,,,0,0,2019,0.11,0.31,0.88,2.7,,,,0,3,Top,,,,,543228,,190426_233952,9.96484618,-123.3394146,-0.184423345,-0.548717578,21.14244986,-29.1835627,3.26,1.54,,,,84.7,2372,5.9,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.56,,,,,,,,15,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,95.6,-3.51,4.98,Max Scherzer,435079,453286,field_out,hit_into_play,,,,,6,Ian Kinsler flies out to right fielder Adam Eaton.  ,R,R,R,WSH,SD,X,9,fly_ball,3,2,2019,-0.85,0.84,0.52,2.39,,,,2,2,Top,175.15,69.16,,,543228,,190426_232755,12.42109038,-138.7201827,-3.086275821,-13.42447673,27.0762207,-20.92462889,3.48,1.64,326,92.9,33,95.4,2358,6,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.46,0.14,0.218,0,1,0,0,3,10,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019-04-26,85.7,-3.49,5.09,Max Scherzer,435079,453286,,ball,,,,,14,,R,R,R,WSH,SD,B,,,2,2,2019,-1.23,0.36,0.41,0.82,,,,2,2,Top,,,,,543228,,190426_232729,11.5791192,-124.267252,-4.525102843,-14.78483353,21.44463288,-27.87345739,3.17,1.45,,,,85.5,1473,6.1,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.45,,,,,,,,10,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,94.7,-3.53,5.07,Max Scherzer,435079,453286,,ball,,,,,11,,R,R,R,WSH,SD,B,,,1,2,2019,-0.96,0.86,-0.03,3.81,,,,2,2,Top,,,,,543228,,190426_232713,11.19809149,-137.5403305,0.462670114,-14.35706256,27.55407287,-21.62719727,3.26,1.49,,,,94.6,2347,6.1,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.41,,,,,,,,10,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019-04-26,85.9,-3.56,5.08,Max Scherzer,435079,453286,,foul,,,,,8,,R,R,R,WSH,SD,S,,,1,1,2019,0.14,0.07,0.12,1.99,,,,2,2,Top,,,,,543228,,190426_232651,8.389128532,-124.8796779,-1.216770106,-0.073049665,23.14413282,-31.46413295,3.29,1.49,106,,,85.8,2516,6.1,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.43,,,,,,,,10,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,94.9,-3.56,5.1,Max Scherzer,435079,453286,,foul,,,,,8,,R,R,R,WSH,SD,S,,,1,0,2019,-1.26,1.27,-0.16,1.93,,,,2,2,Top,,,,,543228,,190426_232614,11.48754124,-137.5299526,-5.317876485,-18.10528549,28.26342756,-15.43870368,3.29,1.49,,,,93.8,2530,5.7,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.78,,,,,,,,10,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,95.3,-3.54,5.17,Max Scherzer,435079,453286,,ball,,,,,3,,R,R,R,WSH,SD,B,,,0,0,2019,-1.2,1.31,0.48,3.28,,,,2,2,Top,,,,,543228,,190426_232600,13.04673294,-138.1542986,-2.157640825,-17.99740874,29.99392871,-15.42931075,3.21,1.49,,,,94.4,2467,5.9,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.59,,,,,,,,10,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FC,2019-04-26,88.7,-3.45,5.08,Max Scherzer,543333,453286,field_out,hit_into_play,,,,,14,Eric Hosmer grounds out to first baseman Ryan Zimmerman.  ,R,L,R,WSH,SD,X,3,ground_ball,1,2,2019,-0.07,0.71,0.89,2.38,,,,1,2,Top,155.53,167.46,,,543228,,190426_232515,10.70048469,-128.8145106,-2.016733746,-2.735795104,24.10973563,-24.13101395,3.69,1.76,93,87.4,6,88.6,2551,6.1,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.41,0.412,0.377,0,1,0,0,4,9,4,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard
CH,2019-04-26,86.5,-3.54,5.1,Max Scherzer,543333,453286,,ball,,,,,13,,R,L,R,WSH,SD,B,,,0,2,2019,-1.24,0.23,-0.2,-0.2,,,,1,2,Top,,,,,543228,,190426_232449,10.31228953,-125.4090022,-6.793235024,-14.89059199,24.34938879,-28.65532795,3.66,1.78,,,,85.6,1668,5.8,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.67,,,,,,,,9,3,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,2019-04-26,78.7,-3.39,5.53,Max Scherzer,543333,453286,,foul,,,,,8,,R,L,R,WSH,SD,S,,,0,1,2019,0.76,-0.29,-0.18,1.99,,,,1,2,Top,,,,,543228,,190426_232424,5.510065587,-114.4413372,-0.357730015,5.619603395,19.78858352,-34.88876253,3.69,1.76,,,,78,2794,5.7,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.84,,,,,,,,9,2,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2019-04-26,94.1,-3.53,5.25,Max Scherzer,543333,453286,,called_strike,,,,,11,,R,L,R,WSH,SD,S,,,0,0,2019,-1.46,1.22,-0.9,3.12,,,,1,2,Top,,,,,543228,,190426_232410,9.853728078,-136.6600983,-2.418436061,-20.03878518,28.72521154,-16.96345089,3.58,1.76,,,,93.1,2555,5.7,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.8,,,,,,,,9,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2019-04-26,93.6,-3.5,5.11,Max Scherzer,614177,453286,field_out,hit_into_play,,,,,8,"Franmil Reyes grounds out, shortstop Carter Kieboom to first baseman Ryan Zimmerman.  ",R,R,R,WSH,SD,X,6,ground_ball,0,0,2019,-1.38,1.22,-0.07,1.8,,,,0,2,Top,100.26,147.07,,,543228,,190426_232336,11.66040537,-135.6318153,-5.343861517,-19.12643244,27.49578872,-16.4520781,3.7,1.73,24,108.4,-4,92.6,2583,5.8,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.72,0.415,0.374,0,1,0,0,4,8,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019-04-26,86,-3.5,5.11,Max Scherzer,592518,453286,strikeout,swinging_strike,,,,,14,Manny Machado strikes out swinging.  ,R,R,R,WSH,SD,S,2,,3,2,2019,0.44,-0.01,1.46,1.45,,,,2,1,Top,,,,,543228,,190426_231008,10.76295611,-124.8736565,-2.411638926,2.558536957,23.36764248,-32.01527888,3.7,1.73,,,,85.5,2521,5.9,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.59,,,0,1,0,0,,3,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019-04-26,86.9,-3.46,5.1,Max Scherzer,592518,453286,,ball,,,,,14,,R,R,R,WSH,SD,B,,,2,2,2019,0.15,0.16,1.31,1.5,,,,2,1,Top,,,,,543228,,190426_230944,11.05747481,-126.1585764,-2.74924397,-0.482780761,24.11306779,-30.15668073,3.5,1.71,,,,86.5,2389,6.1,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.45,,,,,,,,3,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,95.4,-3.5,5.05,Max Scherzer,592518,453286,,swinging_strike,,,,,3,,R,R,R,WSH,SD,S,,,2,1,2019,-0.96,1.2,0.72,3.27,,,,2,1,Top,,,,,543228,,190426_230923,13.19069514,-138.2768198,-1.679675392,-15.25479294,31.90122635,-16.69027681,3.65,1.71,,,,94.9,2470,6.3,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.23,,,,,,,,3,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,95.2,-3.55,4.98,Max Scherzer,592518,453286,,ball,,,,,14,,R,R,R,WSH,SD,B,,,1,1,2019,-0.87,1.16,1.17,2.42,,,,2,1,Top,,,,,543228,,190426_230907,14.2146841,-137.8184982,-3.556141198,-14.09273353,29.84038661,-17.00253232,3.63,1.71,,,,94.5,2430,6.1,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.41,,,,,,,,3,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,96.1,-3.51,5.03,Max Scherzer,592518,453286,,ball,,,,,13,,R,R,R,WSH,SD,B,,,0,1,2019,-1,1.12,-1.72,2.21,,,,2,1,Top,,,,,543228,,190426_230848,6.962543589,-139.7569287,-4.356058244,-14.55884137,31.26885574,-16.87621259,3.58,1.68,,,,95.8,2367,6.1,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.36,,,,,,,,3,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019-04-26,84.8,-3.54,5.14,Max Scherzer,592518,453286,,called_strike,,,,,7,,R,R,R,WSH,SD,S,,,0,0,2019,0.17,0.11,-0.37,2.06,,,,2,1,Top,,,,,543228,,190426_230832,7.021303114,-123.391798,-1.160436318,0.519011813,21.52058936,-31.03990816,3.63,1.71,,,,84.6,2300,5.9,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.62,,,,,,,,3,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019-04-26,86.5,-3.52,5.13,Max Scherzer,571976,453286,field_out,hit_into_play,,,,,9,Wil Myers flies out to center fielder Victor Robles.  ,R,R,R,WSH,SD,X,8,fly_ball,1,1,2019,0.19,0.2,0.63,2.06,,,,1,1,Top,136.4,101.29,,,543228,,190426_230756,9.412552811,-125.6301853,-1.528957891,0.226948179,23.48198276,-29.9711288,3.65,1.71,234,85.5,50,85.9,2430,5.8,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.67,0.01,0.009,0,1,0,0,3,2,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,95.4,-3.52,5.16,Max Scherzer,571976,453286,,swinging_strike,,,,,4,,R,R,R,WSH,SD,S,,,1,0,2019,-1.12,1.41,-0.73,2.83,,,,1,1,Top,,,,,543228,,190426_230728,9.604479017,-138.3692488,-3.483227254,-16.12908958,30.96027385,-13.97887304,3.51,1.57,,,,93.9,2569,5.6,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.88,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,95.6,-3.49,5.18,Max Scherzer,571976,453286,,ball,,,,,12,,R,R,R,WSH,SD,B,,,0,0,2019,-1.04,1.25,0.86,2.83,,,,1,1,Top,,,,,543228,,190426_230713,13.53746449,-138.4203186,-3.235844285,-16.14120174,30.69710823,-15.94512807,3.48,1.53,,,,94.2,2491,5.7,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.79,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019-04-26,85.5,-3.58,5.13,Max Scherzer,665487,453286,strikeout,swinging_strike,,,,,14,Fernando Tatis strikes out swinging.  ,R,R,R,WSH,SD,S,2,,1,2,2019,0.37,-0.14,0.93,1.34,,,,0,1,Top,,,,,543228,,190426_230640,9.824726233,-124.2398441,-2.36472928,1.919160952,23.3398968,-33.37835373,3.8,1.79,,,,85.1,2581,6,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.51,,,0,1,0,0,,1,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019-04-26,84.9,-3.52,5.14,Max Scherzer,665487,453286,,ball,,,,,14,,R,R,R,WSH,SD,B,,,0,2,2019,0.24,-0.12,0.72,0.19,,,,0,1,Top,,,,,543228,,190426_230620,9.373290875,-123.2777246,-4.992297691,0.727166353,22.35067643,-32.68961676,3.63,1.73,,,,84.5,2548,5.9,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.57,,,,,,,,1,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,95.8,-3.52,5,Max Scherzer,665487,453286,,foul,,,,,6,,R,R,R,WSH,SD,S,,,0,2,2019,-1.16,1.14,0.37,2.54,,,,0,1,Top,,,,,543228,,190426_230558,12.6923211,-138.8928614,-3.382414544,-17.49637515,29.05762747,-17.12264872,3.8,1.79,,,,95.1,2625,6,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.55,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019-04-26,84.8,-3.56,5.16,Max Scherzer,665487,453286,,called_strike,,,,,4,,R,R,R,WSH,SD,S,,,0,1,2019,0.31,0.02,-0.79,2.73,,,,0,1,Top,,,,,543228,,190426_230539,5.822512348,-123.3686871,0.527255611,2.116435057,21.51932563,-32.26061891,3.8,1.6,,,,84.4,2462,5.8,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.7,,,,,,,,1,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-04-26,94.7,-3.47,5.17,Max Scherzer,665487,453286,,swinging_strike,,,,,9,,R,R,R,WSH,SD,S,,,0,0,2019,-1.08,1.33,0.48,2.25,,,,0,1,Top,,,,,543228,,190426_230524,12.61992124,-137.3127543,-4.863141392,-16.161091,27.31426483,-14.58674085,3.8,1.79,,,,94.5,2676,6.1,565906,453286,543228,475582,572821,543685,666198,665742,645302,594809,54.37,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2019-04-20,79,-3.52,5.26,Max Scherzer,594011,453286,single,hit_into_play_score,,,,,1,Rosell Herrera singles on a ground ball to pitcher Max Scherzer.   Miguel Rojas scores.    Isaac Galloway scores.    Rosell Herrera to 2nd.  Throwing error by pitcher Max Scherzer.  ,R,L,R,MIA,WSH,X,1,ground_ball,2,2,2019,1.1,-0.51,-0.74,2.85,500743,543194,,1,6,Bot,125.9,203.74,,,543228,,190421_000625,4.000900658,-114.9933732,2.374139836,8.990227848,19.03761156,-37.29757434,3.29,1.62,2,60.2,-71,78.6,2658,5.8,567373,453286,543228,571431,572821,435062,594694,665742,645302,594809,54.72,0.238,0.214,0.9,1,1,0,2,53,6,Curveball,4,3,4,3,3,4,4,3,Strategic,Strategic
FF,2019-04-20,95.8,-3.53,4.95,Max Scherzer,594011,453286,,ball,,,,,11,,R,L,R,MIA,WSH,B,,,1,2,2019,-0.81,1.08,-1.49,4.17,500743,543194,,1,6,Bot,,,,,543228,,190421_000549,7.22009265,-139.3759726,1.109912223,-12.11575749,29.34479683,-18.56869104,3.37,1.62,,,,96,2505,6.3,567373,453286,543228,571431,572821,435062,594694,665742,645302,594809,54.23,,,,,,,,53,5,4-Seam Fastball,4,3,4,3,3,4,4,3,Strategic,Strategic
CH,2019-04-20,84.5,-3.59,5.05,Max Scherzer,594011,453286,,foul,,,,,13,,R,L,R,MIA,WSH,S,,,1,2,2019,-1.13,0.02,-0.62,1.24,500743,543194,,1,6,Bot,,,,,543228,,190421_000513,9.099994215,-122.7963862,-2.587507826,-12.99893935,22.29054956,-31.66262795,3.41,1.62,,,,84.4,1522,6.1,567373,453286,543228,571431,572821,435062,594694,665742,645302,594809,54.41,,,,,,,,53,4,Changeup,4,3,4,3,3,4,4,3,Strategic,Strategic
FC,2019-04-20,91.2,-3.59,4.99,Max Scherzer,594011,453286,,foul,,,,,8,,R,L,R,MIA,WSH,S,,,1,1,2019,-0.12,0.72,-0.11,2.07,500743,543194,,1,6,Bot,,,,,543228,,190421_000435,8.932438977,-132.5697413,-3.03005507,-2.959591667,23.20952595,-23.34463394,3.41,1.62,187,,,91.2,2331,5.9,567373,453286,543228,571431,572821,435062,594694,665742,645302,594809,54.56,,,,,,,,53,3,Cutter,4,3,4,3,3,4,4,3,Strategic,Standard
FF,2019-04-20,95.6,-3.65,5.08,Max Scherzer,594011,453286,,called_strike,,,,,11,,R,L,R,MIA,WSH,S,,,1,0,2019,-0.97,1.09,-0.98,3.01,500743,543194,,1,6,Bot,,,,,543228,,190421_000404,9.121298083,-139.0667881,-2.332237332,-14.31574021,26.63556765,-17.78002814,3.39,1.61,,,,95.7,2532,6.1,567373,453286,543228,571431,572821,435062,594694,665742,645302,594809,54.45,,,,,,,,53,2,4-Seam Fastball,4,3,4,3,3,4,4,3,Strategic,Strategic
CH,2019-04-20,85.2,-3.61,5.16,Max Scherzer,594011,453286,,ball,,,,,13,,R,L,R,MIA,WSH,B,,,0,0,2019,-1.33,0.13,-1.42,1.65,500743,543194,,1,6,Bot,,,,,543228,,190421_000341,7.684735079,-123.9184845,-2.258908347,-14.89686227,21.15767475,-30.68424493,3.44,1.64,,,,85,1507,5.9,567373,453286,543228,571431,572821,435062,594694,665742,645302,594809,54.63,,,,,,,,53,1,Changeup,4,3,4,3,3,4,4,3,Strategic,Strategic
FF,2019-04-20,95.7,-3.58,4.98,Max Scherzer,543194,453286,double,hit_into_play_no_out,,,,,5,Isaac Galloway doubles (1) on a sharp fly ball to center fielder Victor Robles.   Miguel Rojas to 3rd.  ,R,R,R,MIA,WSH,X,8,fly_ball,1,1,2019,-1.08,1,0.23,2.36,,500743,,1,6,Bot,150.39,30.82,,,543228,,190421_000147,12.39670288,-138.8979832,-3.525970727,-16.5642975,28.7919636,-18.70133629,3.38,1.55,401,101.6,25,95.5,2481,6.1,567373,453286,543228,571431,572821,435062,594694,665742,645302,594809,54.35,0.852,1.521,1.25,1,1,1,6,52,3,4-Seam Fastball,4,3,4,3,3,4,4,3,Standard,Standard
SL,2019-04-20,87.6,-3.59,5.11,Max Scherzer,543194,453286,,ball,,,,,14,,R,R,R,MIA,WSH,B,,,0,1,2019,0.23,0.42,0.01,1.21,,500743,,1,6,Bot,,,,,543228,,190421_000118,8.166582919,-127.4259163,-4.224319999,1.193757861,21.19501768,-27.0937116,3.39,1.6,,,,87.8,2307,6,567373,453286,543228,571431,572821,435062,594694,665742,645302,594809,54.51,,,,,,,,52,2,Slider,4,3,4,3,3,4,4,3,Standard,Standard
SL,2019-04-20,86.9,-3.62,5.24,Max Scherzer,543194,453286,,swinging_strike,,,,,14,,R,R,R,MIA,WSH,S,,,0,0,2019,0.24,0.4,1.33,1.7,,500743,,1,6,Bot,,,,,543228,,190421_000055,11.24557536,-126.0475016,-3.079653963,0.482286137,22.57925028,-27.59436829,3.37,1.55,,,,86.3,2398,5.8,567373,453286,543228,571431,572821,435062,594694,665742,645302,594809,54.71,,,,,,,,52,1,Slider,4,3,4,3,3,4,4,3,Standard,Standard
CH,2019-04-20,85.6,-3.59,5.16,Max Scherzer,500743,453286,double,hit_into_play_no_out,,,,,4,Miguel Rojas doubles (6) on a line drive to left fielder Juan Soto.  ,R,R,R,MIA,WSH,X,7,line_drive,0,1,2019,-1.27,0.13,-0.73,2.07,,,,1,6,Bot,50.9,117.49,,,543228,,190420_235942,9.235848119,-124.4402443,-1.341606589,-14.78678889,21.17711375,-30.75776391,3.21,1.52,263,91.8,15,85.8,1554,6.1,567373,453286,543228,571431,572821,435062,594694,665742,645302,594809,54.35,0.882,0.843,1.25,1,1,1,4,51,2,Changeup,4,3,4,3,3,4,4,3,Standard,Standard
CU,2019-04-20,78,-3.27,5.45,Max Scherzer,500743,453286,,called_strike,,,,,9,,R,R,R,MIA,WSH,S,,,0,0,2019,1.05,-0.51,0.61,2.04,,,,1,6,Bot,,,,,543228,,190420_235920,6.395029803,-113.4771218,0.40413414,7.907804475,18.64972934,-36.79287733,3.14,1.56,,,,77.6,2850,5.8,567373,453286,543228,571431,572821,435062,594694,665742,645302,594809,54.71,,,,,,,,51,1,Curveball,4,3,4,3,3,4,4,3,Standard,Standard
FF,2019-04-20,97.3,-3.37,5.29,Max Scherzer,595751,453286,strikeout,swinging_strike,,,,,6,Jorge Alfaro strikes out swinging.  ,R,R,R,MIA,WSH,S,2,,2,2,2019,-0.91,1.3,0.5,2.72,,,,0,6,Bot,,,,,543228,,190420_235839,12.30062124,-141.0775669,-4.232863912,-14.55460992,29.48272246,-14.33832214,3.27,1.54,,,,96.6,2519,5.9,567373,453286,543228,571431,572821,435062,594694,665742,645302,594809,54.58,,,0,1,0,0,,50,5,4-Seam Fastball,4,3,4,3,3,4,4,3,Standard,Standard
